date,temp,id
2013-02-11 10:10:44,22.9,1
2013-02-11 10:10:42,22.9,1
2013-02-11 10:10:40,22.9,1
2013-02-11 10:10:38,22.9,1
2013-02-11 10:10:36,22.9,1
2013-02-11 10:10:34,22.9,1
2013-02-11 10:10:32,22.9,1
2013-02-11 10:10:30,22.9,1
2013-02-11 10:10:28,22.9,1
2013-02-11 10:10:26,22.9,1
2013-02-11 10:10:24,22.9,1
2013-02-11 10:10:22,22.9,1
2013-02-11 10:10:20,22.9,1
2013-02-11 10:10:18,22.9,1
2013-02-11 10:10:16,22.9,1
2013-02-11 10:10:14,22.9,1
2013-02-11 10:10:12,22.9,1
2013-02-11 10:10:10,22.9,1
2013-02-11 10:10:08,22.9,1
2013-02-11 10:10:06,22.9,1
2013-02-11 10:10:04,22.9,1
2013-02-11 10:10:02,22.9,1
2013-02-11 10:10:00,22.9,1
2013-02-11 10:09:58,22.9,1
2013-02-11 10:09:56,22.9,1
2013-02-11 10:09:54,22.9,1
2013-02-11 10:09:52,22.9,1
2013-02-11 10:09:50,22.9,1
2013-02-11 10:09:48,22.9,1
2013-02-11 10:09:46,22.9,1
2013-02-11 10:09:44,22.9,1
2013-02-11 10:09:42,22.9,1
2013-02-11 10:09:40,22.9,1
2013-02-11 10:09:38,22.9,1
2013-02-11 10:09:36,22.9,1
2013-02-11 10:09:34,22.9,1
2013-02-11 10:09:32,23.0,1
2013-02-11 10:09:30,23.0,1
2013-02-11 10:09:28,23.0,1
2013-02-11 10:09:26,22.9,1
2013-02-11 10:09:24,23.0,1
2013-02-11 10:09:22,23.0,1
2013-02-11 10:09:20,23.0,1
2013-02-11 10:09:18,23.0,1
2013-02-11 10:09:16,23.0,1
2013-02-11 10:09:14,22.9,1
2013-02-11 10:09:12,22.9,1
2013-02-11 10:09:10,22.9,1
2013-02-11 10:09:08,22.9,1
2013-02-11 10:09:06,22.9,1
2013-02-11 10:09:04,22.9,1
2013-02-11 10:09:02,22.9,1
2013-02-11 10:09:00,22.9,1
2013-02-11 10:08:58,22.9,1
2013-02-11 10:08:56,22.9,1
2013-02-11 10:08:54,22.9,1
2013-02-11 10:08:52,22.9,1
2013-02-11 10:08:50,22.9,1
2013-02-11 10:08:48,22.8,1
2013-02-11 10:08:46,22.8,1
2013-02-11 10:08:44,22.8,1
2013-02-11 10:08:42,22.8,1
2013-02-11 10:08:40,22.8,1
2013-02-11 10:08:38,22.8,1
2013-02-11 10:08:36,22.8,1
2013-02-11 10:08:34,22.8,1
2013-02-11 10:08:32,22.8,1
2013-02-11 10:08:30,22.8,1
2013-02-11 10:08:28,22.8,1
2013-02-11 10:08:26,22.8,1
2013-02-11 10:08:24,22.8,1
2013-02-11 10:08:22,22.8,1
2013-02-11 10:08:20,22.8,1
2013-02-11 10:08:18,22.8,1
2013-02-11 10:08:16,22.8,1
2013-02-11 10:08:14,22.8,1
2013-02-11 10:08:12,22.8,1
2013-02-11 10:08:10,22.8,1
2013-02-11 10:08:08,22.8,1
2013-02-11 10:08:06,22.8,1
2013-02-11 10:08:04,22.8,1
2013-02-11 10:08:02,22.8,1
2013-02-11 10:08:00,22.8,1
2013-02-11 10:07:58,22.8,1
2013-02-11 10:07:56,22.8,1
2013-02-11 10:07:54,22.8,1
2013-02-11 10:07:52,22.8,1
2013-02-11 10:07:50,22.8,1
2013-02-11 10:07:48,22.8,1
2013-02-11 10:07:46,22.7,1
2013-02-11 10:07:44,22.7,1
2013-02-11 10:07:42,22.7,1
2013-02-11 10:07:40,22.7,1
2013-02-11 10:07:38,22.7,1
2013-02-11 10:07:36,22.7,1
2013-02-11 10:07:34,22.7,1
2013-02-11 10:07:32,22.7,1
2013-02-11 10:07:28,22.8,1
2013-02-11 10:07:26,22.8,1
2013-02-11 10:07:24,22.8,1
2013-02-11 10:07:22,22.8,1
2013-02-11 10:07:20,22.8,1
2013-02-11 10:07:18,22.8,1
2013-02-11 10:07:16,22.8,1
2013-02-11 10:07:14,22.8,1
2013-02-11 10:07:12,22.8,1
2013-02-11 10:07:10,22.8,1
2013-02-11 10:07:08,22.8,1
2013-02-11 10:07:06,22.7,1
2013-02-11 10:07:04,22.7,1
2013-02-11 10:07:02,22.7,1
2013-02-11 10:07:00,22.7,1
2013-02-11 10:06:58,22.7,1
2013-02-11 10:06:56,22.7,1
2013-02-11 10:06:54,22.7,1
2013-02-11 10:06:52,22.7,1
2013-02-11 10:06:50,22.6,1
2013-02-11 10:06:48,22.6,1
2013-02-11 10:06:46,22.6,1
2013-02-11 10:06:44,22.6,1
2013-02-11 10:06:42,22.6,1
2013-02-11 10:06:40,22.6,1
2013-02-11 10:06:38,22.7,1
2013-02-11 10:06:36,22.6,1
2013-02-11 10:06:34,22.7,1
2013-02-11 10:06:32,22.7,1
2013-02-11 10:06:30,22.7,1
2013-02-11 10:06:28,22.7,1
2013-02-11 10:06:26,22.7,1
2013-02-11 10:06:24,22.7,1
2013-02-11 10:06:22,22.7,1
2013-02-11 10:06:20,22.6,1
2013-02-11 10:06:18,22.6,1
2013-02-11 10:06:16,22.6,1
2013-02-11 10:06:14,22.6,1
2013-02-11 10:06:12,22.6,1
2013-02-11 10:06:10,22.6,1
2013-02-11 10:06:08,22.7,1
2013-02-11 10:06:06,22.7,1
2013-02-11 10:06:04,22.7,1
2013-02-11 10:06:02,22.7,1
2013-02-11 10:06:00,22.6,1
2013-02-11 10:05:58,22.6,1
2013-02-11 10:05:56,22.6,1
2013-02-11 10:05:54,22.6,1
2013-02-11 10:05:52,22.6,1
2013-02-11 10:05:50,22.6,1
2013-02-11 10:05:48,22.6,1
2013-02-11 10:05:46,22.6,1
2013-02-11 10:05:44,22.6,1
2013-02-11 10:05:42,22.6,1
2013-02-11 10:05:40,22.6,1
2013-02-11 10:05:38,22.7,1
2013-02-11 10:05:36,22.7,1
2013-02-11 10:05:34,22.7,1
2013-02-11 10:05:32,22.7,1
2013-02-11 10:05:30,22.7,1
2013-02-11 10:05:28,22.7,1
2013-02-11 10:05:26,22.7,1
2013-02-11 10:05:24,22.7,1
2013-02-11 10:05:22,22.8,1
2013-02-11 10:05:20,22.8,1
2013-02-11 10:05:18,22.8,1
2013-02-11 10:05:16,22.8,1
2013-02-11 10:05:14,22.8,1
2013-02-11 10:05:12,22.7,1
2013-02-11 10:05:10,22.7,1
2013-02-11 10:05:08,22.8,1
2013-02-11 10:05:06,22.8,1
2013-02-11 10:05:04,22.8,1
2013-02-11 10:05:02,22.8,1
2013-02-11 10:05:00,22.8,1
2013-02-11 10:04:58,22.8,1
2013-02-11 10:04:56,22.8,1
2013-02-11 10:04:54,22.8,1
2013-02-11 10:04:52,22.7,1
2013-02-11 10:04:50,22.8,1
2013-02-11 10:04:48,22.8,1
2013-02-11 10:04:46,22.8,1
2013-02-11 10:04:44,22.7,1
2013-02-11 10:04:42,22.7,1
2013-02-11 10:04:40,22.8,1
2013-02-11 10:04:38,22.8,1
2013-02-11 10:04:36,22.8,1
2013-02-11 10:04:34,22.8,1
2013-02-11 10:04:32,22.8,1
2013-02-11 10:04:30,22.8,1
2013-02-11 10:04:28,22.8,1
2013-02-11 10:04:26,22.8,1
2013-02-11 10:04:24,22.8,1
2013-02-11 10:04:22,22.8,1
2013-02-11 10:04:20,22.8,1
2013-02-11 10:04:18,22.8,1
2013-02-11 10:04:16,22.9,1
2013-02-11 10:04:14,22.9,1
2013-02-11 10:04:12,22.9,1
2013-02-11 10:04:10,22.9,1
2013-02-11 10:04:08,22.9,1
2013-02-11 10:04:06,22.9,1
2013-02-11 10:04:04,22.8,1
2013-02-11 10:04:02,22.8,1
2013-02-11 10:04:00,22.8,1
2013-02-11 10:03:58,22.8,1
2013-02-11 10:03:56,22.8,1
2013-02-11 10:03:54,22.8,1
2013-02-11 10:03:52,22.8,1
2013-02-11 10:03:50,22.8,1
2013-02-11 10:03:48,22.8,1
2013-02-11 10:03:46,22.8,1
2013-02-11 10:03:44,22.8,1
2013-02-11 10:03:42,22.8,1
2013-02-11 10:03:40,22.8,1
2013-02-11 10:03:38,22.8,1
2013-02-11 10:03:36,22.8,1
2013-02-11 10:03:34,22.8,1
2013-02-11 10:03:32,22.8,1
2013-02-11 10:03:30,22.7,1
2013-02-11 10:03:28,22.8,1
2013-02-11 10:03:26,22.8,1
2013-02-11 10:03:24,22.8,1
2013-02-11 10:03:22,22.8,1
2013-02-11 10:03:20,22.8,1
2013-02-11 10:03:18,22.8,1
2013-02-11 10:03:16,22.8,1
2013-02-11 10:03:14,22.8,1
2013-02-11 10:03:12,22.8,1
2013-02-11 10:03:10,22.8,1
2013-02-11 10:03:08,22.8,1
2013-02-11 10:03:06,22.7,1
2013-02-11 10:03:04,22.7,1
2013-02-11 10:03:02,22.8,1
2013-02-11 10:03:00,22.8,1
2013-02-11 10:02:58,22.8,1
2013-02-11 10:02:56,22.8,1
2013-02-11 10:02:54,22.7,1
2013-02-11 10:02:52,22.7,1
2013-02-11 10:02:50,22.7,1
2013-02-11 10:02:48,22.7,1
